Date,Open,High,Low,Close
2018-12-04,10877.10,10890.95,10833.35,10869.50
2018-12-05,10820.45,10821.05,10747.95,10782.90
2018-12-06,10718.15,10722.65,10588.25,10601.15
2018-12-07,10644.80,10704.55,10599.35,10693.70
2018-12-10,10508.70,10558.85,10474.95,10488.45
2018-12-11,10350.05,10567.15,10333.85,10549.15
2018-12-12,10591.00,10752.20,10560.80,10737.60
2018-12-13,10810.75,10838.60,10749.50,10791.55
2018-12-14,10784.50,10815.75,10752.10,10805.45
2018-12-17,10853.20,10900.35,10844.85,10888.35
2018-12-18,10850.90,10915.40,10819.10,10908.70
2018-12-19,10930.55,10985.15,10928.00,10967.30
2018-12-20,10885.20,10962.55,10880.05,10951.70
2018-12-21,10944.25,10963.65,10738.65,10754.00
2018-12-24,10780.90,10782.30,10649.25,10663.50
2018-12-26,10635.45,10747.50,10534.55,10729.85
2018-12-27,10817.90,10834.20,10764.45,10779.80
2018-12-28,10820.95,10893.60,10817.15,10859.90
2018-12-31,10913.20,10923.55,10853.20,10862.55
2019-01-01,10881.70,10923.60,10807.10,10910.10
2019-01-02,10868.85,10895.35,10735.05,10792.50
2019-01-03,10796.80,10814.05,10661.25,10672.25
2019-01-04,10699.70,10741.05,10628.65,10727.35
2019-01-07,10804.85,10835.95,10750.15,10771.80
2019-01-08,10786.25,10818.45,10733.25,10802.15
2019-01-09,10862.40,10870.40,10749.40,10855.15
2019-01-10,10859.35,10859.35,10801.80,10821.60
2019-01-11,10834.75,10850.15,10739.40,10794.95
2019-01-14,10807.00,10808.00,10692.35,10737.60
2019-01-15,10777.55,10896.95,10777.55,10886.80
2019-01-16,10899.65,10928.15,10876.90,10890.30
2019-01-17,10920.85,10930.65,10844.65,10905.20
2019-01-18,10914.85,10928.20,10852.20,10906.95
2019-01-21,10919.35,10987.45,10885.75,10961.85
2019-01-22,10949.80,10949.80,10864.15,10922.75
2019-01-23,10931.05,10944.80,10811.95,10831.50
2019-01-24,10844.05,10866.60,10798.65,10849.80
2019-01-25,10859.75,10931.70,10756.45,10780.55
2019-01-28,10792.45,10804.45,10630.95,10661.55
2019-01-29,10653.70,10690.35,10583.65,10652.20
2019-01-30,10702.25,10710.20,10612.85,10651.80
2019-01-31,10690.55,10838.05,10678.55,10830.95
2019-02-01,10851.35,10983.45,10813.45,10893.65
2019-02-04,10876.75,10927.90,10814.15,10912.25
2019-02-05,10908.65,10956.70,10886.70,10934.35
2019-02-06,10965.10,11072.60,10962.70,11062.45
2019-02-07,11070.45,11118.10,11043.60,11069.40
2019-02-08,11023.50,11041.20,10925.45,10943.60
2019-02-11,10930.90,10930.90,10857.10,10888.80
2019-02-12,10879.70,10910.90,10823.80,10831.40
2019-02-13,10870.55,10891.65,10772.10,10793.65
2019-02-14,10786.10,10792.70,10718.75,10746.05
2019-02-15,10780.25,10785.75,10620.40,10724.40
2019-02-18,10738.65,10759.90,10628.40,10640.95
2019-02-19,10636.70,10722.85,10585.65,10604.35
2019-02-20,10655.45,10752.70,10646.40,10735.45
2019-02-21,10744.10,10808.85,10721.50,10789.85
2019-02-22,10782.70,10801.55,10758.40,10791.65
2019-02-25,10813.25,10887.10,10788.05,10880.10
2019-02-26,10775.30,10888.75,10729.30,10835.30
2019-02-27,10881.20,10939.70,10751.20,10806.65
2019-02-28,10865.70,10865.70,10784.85,10792.50
2019-03-01,10842.65,10877.90,10823.10,10863.50
2019-03-05,10864.85,10994.90,10817.00,10987.45
2019-03-06,11024.85,11062.30,10998.85,11053.00
2019-03-07,11077.95,11089.05,11027.10,11058.20
2019-03-08,11038.85,11049.00,11008.95,11035.40
2019-03-11,11068.75,11180.90,11059.85,11168.05
2019-03-12,11231.35,11320.40,11227.00,11301.20
2019-03-13,11326.20,11352.30,11276.60,11341.70
2019-03-14,11382.50,11383.45,11313.75,11343.25
2019-03-15,11376.85,11487.00,11370.80,11426.85
2019-03-18,11473.85,11530.15,11412.50,11462.20
2019-03-19,11500.30,11543.85,11451.25,11532.40
2019-03-20,11553.35,11556.10,11503.10,11521.05
2019-03-22,11549.20,11572.80,11434.55,11456.90
2019-03-25,11395.65,11395.65,11311.60,11354.25
2019-03-26,11375.20,11496.75,11352.45,11483.25
2019-03-27,11531.45,11546.20,11413.00,11445.05
2019-03-28,11463.65,11588.50,11452.45,11570.00
2019-03-29,11625.45,11630.35,11570.15,11623.90
2019-04-01,11665.20,11738.10,11644.75,11669.15
2019-04-02,11711.55,11729.35,11655.85,11713.20
2019-04-03,11735.30,11761.00,11629.15,11643.95
2019-04-04,11660.20,11662.55,11559.20,11598.00
2019-04-05,11638.40,11689.65,11609.50,11665.95
2019-04-08,11704.35,11710.30,11549.10,11604.50
2019-04-09,11612.05,11683.90,11569.70,11671.95
2019-04-10,11646.85,11680.05,11571.75,11584.30
2019-04-11,11592.55,11606.70,11550.55,11596.70
2019-04-12,11612.85,11657.35,11578.80,11643.45
2019-04-15,11667.00,11704.60,11648.25,11690.35
2019-04-16,11736.20,11810.95,11731.55,11787.15
2019-04-18,11856.15,11856.15,11738.50,11752.80
2019-04-22,11727.05,11727.05,11583.95,11594.45
2019-04-23,11612.95,11645.95,11564.80,11575.95
2019-04-24,11601.50,11740.85,11578.85,11726.15
2019-04-25,11735.70,11796.75,11624.30,11641.80
2019-04-26,11683.75,11762.90,11661.75,11754.65
2019-04-30,11748.75,11756.25,11655.90,11748.15
2019-05-02,11725.55,11789.30,11699.55,11724.75
2019-05-03,11722.60,11770.90,11699.35,11712.25
2019-05-06,11605.80,11632.55,11571.35,11598.25
2019-05-07,11651.50,11657.05,11484.45,11497.90
2019-05-08,11478.70,11479.10,11346.95,11359.45
2019-05-09,11322.40,11357.60,11255.05,11301.80
2019-05-10,11314.15,11345.80,11251.05,11278.90
2019-05-13,11258.70,11300.20,11125.60,11148.20
2019-05-14,11151.65,11294.75,11108.30,11222.05
2019-05-15,11271.70,11286.80,11136.95,11157.00
2019-05-16,11180.35,11281.55,11143.35,11257.10
2019-05-17,11261.90,11426.15,11259.85,11407.15
2019-05-20,11651.90,11845.20,11591.70,11828.25
2019-05-21,11863.65,11883.55,11682.80,11709.10
2019-05-22,11727.95,11784.80,11682.40,11737.90
2019-05-23,11901.30,12041.15,11614.50,11657.05
2019-05-24,11748.00,11859.00,11658.10,11844.10
2019-05-27,11855.50,11957.15,11812.40,11924.75
2019-05-28,11958.35,11958.55,11864.90,11928.75
2019-05-29,11905.80,11931.90,11836.80,11861.10
2019-05-30,11865.30,11968.55,11859.40,11945.90
2019-05-31,11999.80,12039.25,11829.45,11922.80
2019-06-03,11953.75,12103.05,11920.10,12088.55
2019-06-04,12052.65,12095.20,12005.85,12021.65
2019-06-06,12039.80,12039.80,11830.25,11843.75
2019-06-07,11865.20,11897.50,11769.50,11870.65
2019-06-10,11934.90,11975.05,11871.75,11922.70
2019-06-11,11959.85,12000.35,11904.35,11965.60
2019-06-12,11962.45,11962.45,11866.35,11906.20
2019-06-13,11873.90,11931.35,11817.05,11914.05
2019-06-14,11910.10,11911.85,11797.70,11823.30
2019-06-17,11844.00,11844.05,11657.75,11672.15
2019-06-18,11677.05,11727.20,11641.15,11691.50
2019-06-19,11744.45,11802.50,11625.10,11691.45
2019-06-20,11653.65,11843.50,11635.05,11831.75
2019-06-21,11827.60,11827.95,11705.10,11724.10
2019-06-24,11725.80,11754.00,11670.20,11699.65
2019-06-25,11681.00,11814.40,11651.00,11796.45
2019-06-26,11768.15,11871.85,11757.55,11847.55
2019-06-27,11860.85,11911.15,11821.05,11841.55
2019-06-28,11861.15,11871.70,11775.50,11788.85
2019-07-01,11839.90,11884.65,11830.80,11865.60
2019-07-02,11890.30,11917.45,11814.70,11910.30
2019-07-03,11932.15,11945.20,11887.05,11916.75
2019-07-04,11928.80,11969.25,11923.65,11946.75
2019-07-05,11964.75,11981.75,11797.90,11811.15
2019-07-08,11770.40,11771.90,11523.30,11558.60
2019-07-09,11531.60,11582.55,11461.00,11555.90
2019-07-10,11536.15,11593.70,11475.65,11498.90
2019-07-11,11561.45,11599.00,11519.50,11582.90
2019-07-12,11601.15,11639.55,11538.60,11552.50
2019-07-15,11614.75,11618.40,11532.30,11588.35
2019-07-16,11596.65,11670.05,11573.95,11662.60
2019-07-17,11670.75,11706.65,11651.15,11687.50
2019-07-18,11675.60,11677.15,11582.40,11596.90
2019-07-19,11627.95,11640.35,11399.30,11419.25
2019-07-22,11392.85,11398.15,11301.25,11346.20
2019-07-23,11372.25,11398.15,11302.80,11331.05
2019-07-24,11322.45,11359.75,11229.80,11271.30
2019-07-25,11290.40,11361.40,11239.35,11252.15
2019-07-26,11247.45,11307.60,11210.05,11284.30
2019-07-29,11307.50,11310.95,11152.40,11189.20
2019-07-30,11213.70,11267.45,11072.65,11085.40
2019-07-31,11034.05,11145.30,10999.40,11118.00
2019-08-01,11060.20,11076.75,10881.00,10980.00
2019-08-02,10930.30,11080.15,10848.95,10997.35
2019-08-05,10895.80,10895.80,10782.60,10862.60
2019-08-06,10815.40,11018.55,10813.80,10948.25
2019-08-07,10958.10,10975.65,10835.90,10855.50
2019-08-08,10899.20,11058.05,10842.95,11032.45
2019-08-09,11087.90,11181.45,11062.80,11109.65
2019-08-13,11139.40,11145.90,10901.60,10925.85
2019-08-14,11003.25,11078.15,10935.60,11029.40
2019-08-16,11043.65,11068.65,10924.30,11047.80
2019-08-19,11094.80,11146.90,11037.85,11053.90
2019-08-20,11063.90,11076.30,10985.30,11017.00
2019-08-21,11018.15,11034.20,10906.65,10918.70
2019-08-22,10905.30,10908.25,10718.30,10741.35
2019-08-23,10699.60,10862.55,10637.15,10829.35
2019-08-26,11000.30,11070.30,10756.55,11057.85
2019-08-27,11106.55,11141.75,11049.50,11105.35
2019-08-28,11101.30,11129.65,10987.65,11046.10
2019-08-29,10996.05,11021.10,10922.40,10948.30
2019-08-30,10987.80,11042.60,10874.80,11023.25
2019-09-03,10960.95,10967.50,10772.70,10797.90
2019-09-04,10790.40,10858.75,10746.35,10844.65
2019-09-05,10860.95,10920.10,10816.00,10847.90
2019-09-06,10883.80,10957.05,10867.45,10946.20
2019-09-09,10936.70,11028.85,10889.80,11003.05
2019-09-11,11028.50,11054.80,11011.65,11035.70
2019-09-12,11058.30,11081.75,10964.95,10982.80
2019-09-13,10986.80,11084.45,10945.75,11075.90
2019-09-16,10994.85,11052.70,10968.20,11003.50
2019-09-17,11000.10,11000.10,10796.50,10817.60
2019-09-18,10872.80,10885.15,10804.85,10840.65
2019-09-19,10845.20,10845.20,10670.25,10704.80
2019-09-20,10746.80,11381.90,10691.00,11274.20
2019-09-23,11542.70,11694.85,11471.35,11600.20
2019-09-24,11590.70,11655.05,11539.20,11588.20
2019-09-25,11564.85,11564.95,11416.10,11440.20
2019-09-26,11469.85,11610.85,11466.35,11571.20
2019-09-27,11556.35,11593.60,11499.75,11512.40
2019-09-30,11491.15,11508.25,11390.80,11474.45
2019-10-01,11515.40,11554.20,11247.90,11359.90
2019-10-03,11322.25,11370.40,11257.35,11314.00
2019-10-04,11388.45,11400.30,11158.35,11174.75
2019-10-07,11196.20,11233.85,11112.65,11126.40
2019-10-09,11152.95,11321.60,11090.15,11313.30
2019-10-10,11280.50,11293.35,11208.55,11234.55
2019-10-11,11257.70,11362.90,11189.40,11305.05
2019-10-14,11335.90,11420.45,11290.05,11341.15
2019-10-15,11360.85,11462.35,11342.10,11428.30
2019-10-16,11464.95,11481.05,11411.10,11464.00
2019-10-17,11466.30,11599.10,11439.65,11586.35
2019-10-18,11580.30,11684.70,11553.15,11661.85
2019-10-22,11657.15,11714.35,11573.65,11588.35
2019-10-23,11596.20,11651.60,11554.40,11604.10
2019-10-24,11661.65,11679.60,11534.65,11582.60
2019-10-25,11646.15,11646.90,11490.75,11583.90
2019-10-27,11662.25,11672.40,11604.60,11627.15
2019-10-29,11643.95,11809.40,11627.35,11786.85
2019-10-30,11883.90,11883.95,11784.45,11844.10
2019-10-31,11890.45,11945.00,11855.10,11877.45
2019-11-01,11886.60,11918.30,11843.35,11890.60
2019-11-04,11928.90,11989.15,11905.35,11941.30
2019-11-05,11974.60,11978.95,11861.90,11917.20
2019-11-06,11911.50,12002.90,11850.25,11966.05
2019-11-07,12021.10,12021.40,11946.85,12012.05
2019-11-08,11987.15,12034.15,11888.75,11908.15
2019-11-11,11879.20,11932.65,11853.95,11913.45
2019-11-13,11908.30,11946.80,11823.20,11840.45
2019-11-14,11858.75,11895.65,11802.65,11872.10
2019-11-15,11904.20,11973.65,11879.25,11895.45
2019-11-18,11915.15,11946.20,11867.60,11884.50
2019-11-19,11919.45,11958.85,11881.75,11940.10
2019-11-20,12004.75,12038.60,11966.05,11999.10
2019-11-21,12025.65,12028.20,11956.90,11968.40
2019-11-22,11967.30,11968.10,11883.50,11914.40
2019-11-25,11922.45,12084.50,11919.75,12073.75
2019-11-26,12110.20,12132.45,12006.35,12037.70
2019-11-27,12068.50,12114.90,12055.15,12100.70
2019-11-28,12132.10,12158.80,12099.95,12151.15
2019-11-29,12146.20,12147.40,12017.40,12056.05
2019-12-02,12137.05,12137.15,12023.70,12048.20
2019-12-03,12067.65,12068.60,11956.40,11994.20
2019-12-04,11969.95,12054.70,11935.30,12043.20
2019-12-05,12071.25,12081.20,11998.75,12018.40
2019-12-06,12047.35,12057.05,11888.85,11921.50
2019-12-09,11939.10,11981.95,11888.05,11937.50
2019-12-10,11950.50,11953.20,11844.70,11856.80
2019-12-11,11867.35,11923.20,11832.30,11910.15
2019-12-12,11944.30,12005.50,11934.00,11971.80
2019-12-13,12026.40,12098.85,12023.60,12086.70
2019-12-16,12131.35,12134.65,12046.30,12053.95
2019-12-17,12082.45,12182.75,12070.35,12165.00
2019-12-18,12197.00,12237.70,12163.45,12221.65
2019-12-19,12223.40,12268.35,12191.15,12259.70
2019-12-20,12266.45,12293.90,12252.75,12271.80
2019-12-23,12235.45,12287.15,12213.25,12262.75
2019-12-24,12269.25,12283.70,12202.10,12214.55
2019-12-26,12211.85,12221.55,12118.85,12126.55
2019-12-27,12172.90,12258.45,12157.90,12245.80
2019-12-30,12274.90,12286.45,12213.80,12255.85
2019-12-31,12247.10,12247.10,12151.80,12168.45
2020-01-01,12202.15,12222.20,12165.30,12182.50
2020-01-02,12198.55,12289.90,12195.25,12282.20
2020-01-03,12261.10,12265.60,12191.35,12226.65
2020-01-06,12170.60,12179.10,11974.20,11993.05
2020-01-07,12079.10,12152.15,12005.35,12052.95
2020-01-08,11939.10,12044.95,11929.60,12025.35
2020-01-09,12153.15,12224.05,12132.55,12215.90
2020-01-10,12271.00,12311.20,12213.20,12256.80
2020-01-13,12296.70,12337.75,12285.80,12329.55
2020-01-14,12333.10,12374.25,12308.70,12362.30
2020-01-15,12349.40,12355.15,12278.75,12343.30
2020-01-16,12347.10,12389.05,12315.80,12355.50
2020-01-17,12328.40,12385.45,12321.40,12352.35
2020-01-20,12430.50,12430.50,12216.90,12224.55
2020-01-21,12195.30,12230.05,12162.30,12169.85
2020-01-22,12218.35,12225.05,12087.90,12106.90
2020-01-23,12123.75,12189.00,12094.10,12180.35
2020-01-24,12174.55,12272.15,12149.65,12248.25
2020-01-27,12197.10,12216.60,12107.00,12119.00
2020-01-28,12148.10,12163.55,12024.50,12055.80
2020-01-29,12114.90,12169.60,12103.80,12129.50
2020-01-30,12147.75,12150.30,12010.60,12035.80
2020-01-31,12100.40,12103.55,11945.85,11962.10
2020-02-01,11939.00,12017.35,11633.30,11661.85
2020-02-03,11627.45,11749.85,11614.50,11707.90
2020-02-04,11786.25,11986.15,11783.40,11979.65
2020-02-05,12005.85,12098.15,11953.35,12089.15
2020-02-06,12120.00,12160.60,12084.65,12137.95
2020-02-07,12151.15,12154.70,12073.95,12098.35
2020-02-10,12102.35,12103.55,11990.75,12031.50
2020-02-11,12108.40,12172.30,12099.00,12107.90
2020-02-12,12151.00,12231.75,12144.30,12201.20
2020-02-13,12219.55,12225.65,12139.80,12174.65
2020-02-14,12190.15,12246.70,12091.20,12113.45
2020-02-17,12131.80,12159.60,12037.00,12045.80
2020-02-18,12028.25,12030.75,11908.05,11992.50
2020-02-19,12090.60,12134.70,12042.10,12125.90
2020-02-20,12119.00,12152.00,12071.45,12080.85
2020-02-24,12012.55,12012.55,11813.40,11829.40
2020-02-25,11877.50,11883.05,11779.90,11797.90
2020-02-26,11738.55,11783.25,11639.60,11678.50
2020-02-27,11661.25,11663.85,11536.70,11633.30
2020-02-28,11382.00,11384.80,11175.05,11201.75
2020-03-02,11387.35,11433.00,11036.25,11132.75
2020-03-03,11217.55,11342.25,11152.55,11303.30
2020-03-04,11351.35,11356.60,11082.15,11251.00
2020-03-05,11306.05,11389.50,11244.60,11269.00
2020-03-06,10942.65,11035.10,10827.40,10989.45
2020-03-09,10742.05,10751.55,10294.45,10451.45
2020-03-11,10334.30,10545.10,10334.00,10458.40
2020-03-12,10039.95,10040.75,9508.00,9590.15
2020-03-13,9107.60,10159.40,8555.15,9955.20
2020-03-16,9587.80,9602.20,9165.10,9197.40
2020-03-17,9285.40,9403.80,8915.60,8967.05
2020-03-18,9088.45,9127.55,8407.05,8468.80
2020-03-19,8063.30,8575.45,7832.55,8263.45
2020-03-20,8284.45,8883.00,8178.20,8745.45
2020-03-23,7945.70,8159.25,7583.60,7610.25
2020-03-24,7848.30,8036.95,7511.10,7801.05
2020-03-25,7735.15,8376.75,7714.75,8317.85
2020-03-26,8451.00,8749.05,8304.90,8641.45
2020-03-27,8949.10,9038.90,8522.90,8660.25
2020-03-30,8385.95,8576.00,8244.00,8281.10
2020-03-31,8529.35,8678.30,8358.00,8597.75
2020-04-01,8584.10,8588.10,8198.35,8253.80
2020-04-03,8356.55,8356.55,8055.80,8083.80
2020-04-07,8446.30,8819.40,8360.95,8792.20
2020-04-08,8688.90,9131.70,8653.90,8748.75
2020-04-09,8973.05,9128.35,8904.55,9111.90
2020-04-13,9103.95,9112.05,8912.40,8993.85
2020-04-15,9196.40,9261.20,8874.10,8925.30
2020-04-16,8851.25,9053.75,8821.90,8992.80
2020-04-17,9323.45,9324.00,9091.35,9266.75
2020-04-20,9390.20,9390.85,9230.80,9261.85
2020-04-21,9016.95,9044.40,8909.40,8981.45
2020-04-22,9026.75,9209.75,8946.25,9187.30
2020-04-23,9232.35,9343.60,9170.15,9313.90
2020-04-24,9163.90,9296.90,9141.30,9154.40
2020-04-27,9259.70,9377.10,9250.35,9282.30
2020-04-28,9389.80,9404.40,9260.00,9380.90
2020-04-29,9408.60,9599.85,9392.35,9553.35
2020-04-30,9753.50,9889.05,9731.50,9859.90
2020-05-04,9533.50,9533.50,9266.95,9293.50
2020-05-05,9429.40,9450.90,9190.75,9205.60
2020-05-06,9226.80,9346.90,9116.50,9270.90
2020-05-07,9234.05,9277.85,9175.90,9199.05
2020-05-08,9376.95,9382.65,9238.20,9251.50
2020-05-11,9348.15,9439.90,9219.95,9239.20
2020-05-12,9168.85,9240.85,9043.95,9196.55
2020-05-13,9584.20,9584.50,9351.10,9383.55
2020-05-14,9213.95,9281.10,9119.75,9142.75
2020-05-15,9182.40,9182.40,9050.00,9136.85
2020-05-18,9158.30,9158.30,8806.75,8823.25
2020-05-19,8961.70,9030.35,8855.30,8879.10
2020-05-20,8889.15,9093.80,8875.35,9066.55
2020-05-21,9079.45,9178.55,9056.10,9106.25
2020-05-22,9067.90,9149.60,8968.55,9039.25
2020-05-26,9099.75,9161.65,8996.65,9029.05
2020-05-27,9082.20,9334.00,9004.25,9314.95
2020-05-28,9364.95,9511.25,9336.50,9490.10
2020-05-29,9422.20,9598.85,9376.90,9580.30
2020-06-01,9726.85,9931.60,9706.95,9826.15
2020-06-02,9880.85,9995.60,9824.05,9979.10
2020-06-03,10108.30,10176.20,10035.55,10061.55
2020-06-04,10054.25,10123.85,9944.25,10029.10
2020-06-05,10093.80,10177.80,10040.75,10142.15
2020-06-08,10326.75,10328.50,10120.25,10167.45
2020-06-09,10181.15,10291.15,10021.45,10046.65
2020-06-10,10072.60,10148.75,10036.85,10116.15
2020-06-11,10094.10,10112.05,9885.05,9902.00
2020-06-12,9544.95,9996.05,9544.35,9972.90
2020-06-15,9919.35,9943.35,9726.35,9813.70
2020-06-16,10014.80,10046.15,9728.50,9914.00
2020-06-17,9876.70,10003.60,9833.80,9881.15
2020-06-18,9863.25,10111.20,9845.05,10091.65
2020-06-19,10119.00,10272.40,10072.65,10244.40
2020-06-22,10318.75,10393.65,10277.60,10311.20
2020-06-23,10347.95,10484.70,10301.75,10471.00
2020-06-24,10529.25,10553.15,10281.95,10305.30
2020-06-25,10235.55,10361.80,10194.50,10288.90
2020-06-26,10378.90,10409.85,10311.25,10383.00
2020-06-29,10311.95,10337.95,10223.60,10312.40
2020-06-30,10382.60,10401.05,10267.35,10302.10
2020-07-01,10323.80,10447.05,10299.60,10430.05
2020-07-02,10493.05,10598.20,10485.55,10551.70
2020-07-03,10614.95,10631.30,10562.65,10607.35
2020-07-06,10723.85,10811.40,10695.10,10763.65
2020-07-07,10802.85,10813.80,10689.70,10799.65
2020-07-08,10818.65,10847.85,10676.55,10705.75
2020-07-09,10755.55,10836.85,10733.00,10813.45
2020-07-10,10764.10,10819.40,10713.00,10768.05
2020-07-13,10851.85,10894.05,10756.05,10802.70
2020-07-14,10750.85,10755.65,10562.90,10607.35
2020-07-15,10701.00,10827.45,10577.75,10618.20
2020-07-16,10706.20,10755.30,10595.20,10739.95
2020-07-17,10752.00,10933.45,10749.65,10901.70
2020-07-20,10999.45,11037.90,10953.00,11022.20
2020-07-21,11126.10,11179.55,11113.25,11162.25
2020-07-22,11231.20,11238.10,11056.55,11132.60
2020-07-23,11135.00,11239.80,11103.15,11215.45
2020-07-24,11149.95,11225.40,11090.30,11194.15
2020-07-27,11225.00,11225.00,11087.85,11131.80
2020-07-28,11154.10,11317.75,11151.40,11300.55
2020-07-29,11276.90,11341.40,11149.75,11202.85
2020-07-30,11254.30,11299.95,11084.95,11102.15
2020-07-31,11139.50,11150.40,11026.65,11073.45
2020-08-03,11057.55,11058.05,10882.25,10891.60
2020-08-04,10946.65,11112.25,10908.10,11095.25
2020-08-05,11155.75,11225.65,11064.05,11101.65
2020-08-06,11185.70,11256.80,11127.30,11200.15
2020-08-07,11186.65,11231.90,11142.05,11214.05
2020-08-10,11270.25,11337.30,11238.00,11270.15
2020-08-11,11322.25,11373.60,11299.15,11322.50
2020-08-12,11289.00,11322.00,11242.65,11308.40
2020-08-13,11334.85,11359.30,11269.95,11300.45
2020-08-14,11353.30,11366.25,11111.45,11178.40
2020-08-17,11248.90,11267.10,11144.50,11247.10
2020-08-18,11259.80,11401.70,11253.15,11385.35
2020-08-19,11452.15,11460.35,11394.10,11408.40
2020-08-20,11317.45,11361.45,11289.80,11312.20
2020-08-21,11409.65,11418.50,11362.20,11371.60
2020-08-24,11412.00,11497.25,11410.65,11466.45
2020-08-25,11513.10,11525.90,11423.35,11472.25
2020-08-26,11512.85,11561.75,11461.85,11549.60
2020-08-27,11609.30,11617.35,11540.60,11559.25
2020-08-28,11602.95,11686.05,11589.40,11647.60
2020-08-31,11777.55,11794.25,11325.85,11387.50
2020-09-01,11464.30,11553.55,11366.90,11470.25
2020-09-02,11478.55,11554.75,11430.40,11535.00
2020-09-03,11566.20,11584.95,11507.65,11527.45
2020-09-04,11354.40,11452.05,11303.65,11333.85
2020-09-07,11359.60,11381.15,11251.70,11355.05
2020-09-08,11378.55,11437.25,11290.45,11317.35
2020-09-09,11218.60,11298.15,11185.15,11278.00
2020-09-10,11363.30,11464.05,11327.40,11449.25
2020-09-11,11447.80,11493.50,11419.90,11464.45
2020-09-14,11540.15,11568.90,11383.55,11440.05
2020-09-15,11487.20,11535.95,11442.25,11521.80
2020-09-16,11538.45,11618.10,11516.75,11604.55
2020-09-17,11539.40,11587.20,11498.50,11516.10
2020-09-18,11584.10,11584.10,11446.10,11504.95
2020-09-21,11503.80,11535.25,11218.50,11250.55
2020-09-22,11301.75,11302.20,11084.65,11153.65
2020-09-23,11258.75,11259.55,11024.40,11131.85
2020-09-24,11011.00,11015.30,10790.20,10805.55
2020-09-25,10910.40,11072.60,10854.85,11050.25
2020-09-28,11140.85,11239.35,11099.85,11227.55
2020-09-29,11288.60,11305.40,11181.00,11222.40
2020-09-30,11244.45,11295.40,11184.55,11247.55
2020-10-01,11364.45,11428.60,11347.05,11416.95
2020-10-05,11487.80,11578.05,11452.30,11503.35
2020-10-06,11603.45,11680.30,11564.30,11662.40
2020-10-07,11679.25,11763.05,11629.35,11738.85
2020-10-08,11835.40,11905.70,11791.15,11834.60
2020-10-09,11852.05,11938.60,11805.20,11914.20
2020-10-12,11973.55,12022.05,11867.20,11930.95
2020-10-13,11934.65,11988.20,11888.90,11934.50
2020-10-14,11917.40,11997.20,11822.15,11971.05
2020-10-15,12023.45,12025.45,11661.30,11680.35
2020-10-16,11727.40,11789.75,11667.85,11762.45
2020-10-19,11879.20,11898.25,11820.40,11873.05
2020-10-20,11861.00,11949.25,11837.25,11896.80
2020-10-21,11958.55,12018.65,11775.75,11937.65
2020-10-22,11890.00,11939.55,11823.45,11896.45
2020-10-23,11957.90,11974.55,11908.75,11930.35
2020-10-26,11937.40,11942.85,11711.70,11767.75
2020-10-27,11807.10,11899.05,11723.00,11889.40
2020-10-28,11922.60,11929.40,11684.85,11729.60
2020-10-29,11633.30,11744.15,11606.45,11670.80
2020-10-30,11678.45,11748.95,11535.45,11642.40
2020-11-02,11697.35,11725.65,11557.40,11669.15
2020-11-03,11734.45,11836.20,11723.30,11813.50
2020-11-04,11783.35,11929.65,11756.40,11908.50
2020-11-05,12062.40,12131.10,12027.60,12120.30
2020-11-06,12156.65,12280.40,12131.85,12263.55
2020-11-09,12399.40,12474.05,12367.35,12461.05
2020-11-10,12556.40,12643.90,12475.25,12631.10
2020-11-11,12680.60,12769.75,12571.10,12749.15
2020-11-12,12702.15,12741.15,12624.85,12690.80
2020-11-13,12659.70,12735.95,12607.70,12719.95
2020-11-14,12823.35,12828.70,12749.45,12780.25
2020-11-17,12932.50,12934.05,12797.10,12874.20
2020-11-18,12860.10,12948.85,12819.35,12938.25
2020-11-19,12839.50,12963.00,12745.75,12771.70
2020-11-20,12813.40,12892.45,12730.25,12859.05
2020-11-23,12960.30,12968.85,12825.70,12926.45
2020-11-24,13002.60,13079.10,12978.00,13055.15
2020-11-25,13130.00,13145.85,12833.65,12858.40
2020-11-26,12906.45,13018.00,12790.40,12987.00
2020-11-27,13012.05,13035.30,12914.30,12968.95
2020-12-01,13062.20,13128.40,12962.80,13109.05
2020-12-02,13121.40,13128.50,12983.55,13113.75
2020-12-03,13215.30,13216.60,13107.90,13133.90
2020-12-04,13177.40,13280.05,13152.85,13258.55
2020-12-07,13264.85,13366.65,13241.95,13355.75
2020-12-08,13393.85,13435.45,13311.05,13392.95
2020-12-09,13458.10,13548.90,13449.60,13529.10
2020-12-10,13488.50,13503.55,13399.30,13478.30
2020-12-11,13512.30,13579.35,13402.85,13513.85
2020-12-14,13571.45,13597.50,13472.45,13558.15
2020-12-15,13547.20,13589.65,13447.05,13567.85
2020-12-16,13663.10,13692.35,13606.45,13682.70
2020-12-17,13713.55,13773.25,13673.55,13740.70
2020-12-18,13764.40,13772.85,13658.60,13760.55
2020-12-21,13741.90,13777.50,13131.45,13328.40
2020-12-22,13373.65,13492.05,13192.90,13466.30
2020-12-23,13473.50,13619.45,13432.20,13601.10
2020-12-24,13672.15,13771.75,13626.90,13749.25
2020-12-28,13815.15,13885.30,13811.55,13873.20
2020-12-29,13910.35,13967.60,13859.90,13932.60
2020-12-30,13980.90,13997.00,13864.95,13981.95
2020-12-31,13970.00,14024.85,13936.45,13981.75
2021-01-01,13996.10,14049.85,13991.35,14018.50
2021-01-04,14104.35,14147.95,13953.75,14132.90
